5100,6.34
14400,6.34
14000,6.38
19400,6.29
45000,5.76
9800,5.55
14700,5.38
28600,5.18
28400,5.09
32100,4.84
92700,4.68
197000,5.59
30300,5.18
46500,5.05
32200,4.97
9900,4.8
9000,5.05
9200,4.8
15300,4.93
30200,4.76
5800,4.72
7400,4.84
8400,4.93
10200,4.8
20100,4.84
37400,5.34
25500,5.09
11800,5.13
25400,4.97
26000,4.68
5600,4.8
4800,4.89
13400,4.8
3300,4.64
15800,4.68
17100,4.93
6900,4.93
23000,4.89
24300,4.93
8100,4.84
163600,4.55
36000,4.64
23000,4.8
19000,4.89
2400,4.89
14000,4.68
19400,4.64
28800,4.8
36600,4.68
48600,4.51
37400,5.09
53200,5.47
17100,5.63
11000,5.55
3600,5.63
68400,5.8
5800,5.88
9800,5.88
8400,6.13
0,6.13
13800,5.38
21600,5.84
9000,5.8
59000,6
97500,6.09
180200,6.05
173200,6.13
182000,6.38
332400,7.16
146400,7.25
29600,6.83
32700,6.87
45800,6.91
28800,6.62
20700,6.09
13800,5.92
21900,5.47
8400,5.26
17800,5.26
31400,5.55
21200,6.62
26100,7.08
17200,7
27300,7.08
12900,7.12
34000,7.54
5200,7.2
12800,7.33
123800,7.87
126300,7.91
56100,8.24
15600,7.66
10200,7.78
6800,7.49
32000,7.62
25200,7.99
8000,7.66
12600,7.74
9800,7.49
20700,7.74
4500,7.87
41700,8.03
19200,7.87
11600,7.7
17200,8.03
180800,8.74
216300,10.02
18000,9.44
29200,9.48
13000,9.11
47800,9.32
170400,10.23
82800,10.81
37600,10.64
220500,11.92
57600,11.06
12600,11.18
30900,10.48
17100,9.73
83200,11.06
60900,11.43
50200,11.43
32100,11.35
127000,11.84
103600,12.13
78300,11.26
39800,11.39
17000,11.68
8100,11.64
16600,11.68
12900,11.1
16200,11.47
28500,11.84
13200,11.72
6900,11.43
6400,11.47
12400,11.01
18800,10.68
27800,10.14
23400,9.15
31600,9.85
12300,10.14
14400,9.69
10800,9.61
10400,9.44
300,9.44
11200,8.82
14000,8.45
7400,8.45
6400,7.99
14000,8.28
14800,7.49
39800,7.54
15300,7.74
20800,7.58
11200,7.74
8000,8.07
20100,8.32
38700,8.7
17600,9.44
131400,9.77
29000,9.77
16000,9.19
10800,9.07
6800,9.19
11200,9.03
8600,8.53
4500,8.32
15800,7.37
21400,6.79
22800,7.04
30600,7.29
5700,7.16
8000,6.87
18400,6.83
9600,6.83
5100,6.71
5200,6.67
11800,6.38
5100,6.91
2200,6.87
15200,7.58
12300,8.07
9900,8.03
3200,7.95
32600,8.24
8600,7.95
24400,7.78
10500,7.95
9400,7.83
5800,7.91
10200,7.62
2200,7.91
3800,7.7
39200,8.61
1600,8.61
19800,8.53
36200,8.7
6300,8.61
11100,8.94
8700,8.7
7200,7.95
6400,7.95
4800,7.7
7400,8.12
13600,8.36
113400,8.74
81600,8.74
101800,8.86
61600,9.56
7800,9.27
3600,9.19
10000,9.23
10600,9.61
10400,9.19
400,9.19
30400,9.27
42400,9.19
48200,9.52
26700,9.85
1600,9.85
14400,9.56
32000,9.9
10400,9.85
93800,9.81
15300,10.52
29800,10.6
15400,10.64
21900,11.14
14100,11.18
27000,11.01
17200,10.27
4600,10.27
46000,10.27
13500,9.81
4800,9.94
2600,9.61
300,9.4
11800,9.77
5200,9.81
5100,9.94
1800,9.94
3300,9.74
6600,9.44
3300,9.32
17200,9.91
12200,9.67
3600,9.77
7400,9.94
9800,9.71
1500,9.84
20000,10.15
7400,10.3
43400,10.17
3300,10.1
10800,10
14700,10.1
48900,10.8
8000,10.33
12600,10.53
32700,10.7
13600,10.62
26600,10.57
17000,9.94
3900,9.57
5400,9.57
9000,9.41
400,9.34
10000,9.26
25800,8.84
15400,8.7
2000,8.29
3900,8.25
15300,8.12
15400,8.78
6200,8.61
27400,9.31
8600,9.08
14800,9.14
5700,8.75
17100,9.04
21300,9.1
7600,8.71
13200,8.31
300,8.33
5700,8.81
23200,8.98
32200,8.46
18900,7.98
4800,8.45
5800,8.32
10500,8.65
2800,8.51
21900,8.55
5400,8.25
1600,8.1
32000,8.48
43800,8.88
13600,9.28
11100,9.21
300,9.11
5000,9.24
4000,9.08
11400,9.14
17100,9.94
41800,9.95
37000,10.1
26600,10.92
2200,10.5
8600,10.57
13600,10.77
8600,10.57
33000,11.26
38400,10.81
24600,11.03
13400,10.93
29600,11.3
39200,11.86
63300,11.69
47800,11.69
4000,11.65
14000,11.34
16500,11.34
1500,11.39
5600,11.79
17200,11.85
2100,11.59
2800,11.51
9600,11.26
30400,11.92
8800,11.87
11400,11.21
3900,11.34
4500,11.26
12800,11.91
8600,11.36
3300,10.96
600,10.6
14100,11.26
5100,10.86
2400,10.83
46000,10.83
22600,11.36
4600,10.83
35400,10.83
18400,10.73
2000,10.44
13200,10.2
7000,10.27
17200,10.11
7000,10.4
11000,10
1200,9.94
2200,9.54
61600,9.84
300,9.74
27600,10.07
37800,10.61
18200,10.27
1800,9.82
28000,9.34
9200,8.96
6300,9.61
38000,9.34
17700,9.57
9000,9.61
7500,10
11100,9.97
5400,9.61
34500,9.04
6200,8.89
15000,8.72
2000,8.76
26200,8.12
24600,8.55
800,8.64
37600,8.51
39200,8.68
1400,8.88
4200,9.1
32600,8.71
20000,8.76
18800,8.84
800,8.84
9800,8.12
12000,7.68
4600,8.05
3600,8.45
0,8.45
1000,8.35
1500,8.15
8100,8.35
5700,8.78
41000,8.98
11800,9.01
5700,9.06
900,8.94
6800,9.06
48800,6.53
23400,6.16
38100,6.28
14200,5.7
33800,5.76
29400,6.55
41100,6.96
15000,6.62
19200,6.62
4000,6.62
10500,6.66
5200,6.68
13500,6.86
10500,7.42
14200,7.45
900,7.42
26600,7.72
8600,7.75
3300,7.98
300,7.92
12200,7.68
2100,7.43
200,7.52
34200,7.55
3200,7.59
0,7.59
3200,7.82
200,7.68
800,7.63
6300,8.05
400,7.96
12800,8.18
2000,8.47
18400,8.61
6000,8.45
0,8.45
1000,8.34
9200,7.88
4500,7.79
1200,8.06
24000,7.98
400,8.02
2100,8.38
7600,8.35
17400,8.94
2800,9.6
1200,9.34
800,9.24
208000,9.28
200,9.34
4800,9.44
300,9.24
3400,9.44
900,9.47
5100,9.04
200,9.11
0,9.11
6600,9.45
900,9.61
3000,9.77
8600,9.67
3600,9.78
16200,9.77
200,9.64
2700,9.87
200,9.74
200,9.74
1800,9.75
2800,9.54
0,9.54
3900,9.14
3900,9.37
6900,9.53
11100,9.47
2200,9.86
4400,9.88
13800,9.98
19400,10.7
5700,11.2
3300,10.93
15400,10.87
4000,10.43
8000,9.94
800,10.07
0,10.07
0,10.07
0,10.07
3200,10.2
0,10.2
0,10.2
6300,10.72
21000,10.92
16000,11.06
6300,11.04
8700,10.59
1000,10.53
1200,10.47
2000,10.6
800,10.6
3400,10.92
13400,11.23
200,11.36
3300,11.38
6000,11.43
21800,11.56
10500,11
5400,11.36
800,11.26
2700,11.22
3000,10.95
900,11
4600,11.23
3300,11.16
1200,10.92
2800,10.77
800,10.92
2700,11.12
0,11.12
300,10.8
0,10.8
6800,11.06
2400,11.23
1500,11.09
6900,11.14
6200,11.16
1500,11.15
4600,11.07
600,10.8
400,11.03
5400,10.8
5600,10.96
200,10.9
0,10.9
1800,10.63
5100,10.37
2000,10.27
1500,10.1
11700,9.98
10800,10.27
300,10.5
1400,10.52
1200,10.27
200,10.53
9200,10.19
2200,10.3
6000,10.96
1800,10.67
1000,10.75
5600,10.86
3000,10.8
4600,10.67
14700,10.86
0,10.86
7800,10.8
7600,10.73
2100,11
4400,11.25
2200,11.25
10000,11.2
5800,11.23
28200,11.3
200,11.24
1200,11.4
200,11.27
17800,11.59
24600,11.94
2400,12.26
4800,12.81
0,12.81
400,12.6
600,12.7
0,12.7
200,12.6
5400,12.41
7600,13.01
6000,13.05
28400,13.49
3900,13.35
10800,13.27
17100,13.99
2000,13.63
400,13.6
7500,14.43
2000,14.29
1000,13.73
10800,13.34
12600,13.25
3300,13.13
2800,13.04
9900,12.87
900,12.87
2200,13.01
10500,13.53
10400,13.77
4000,13.27
0,13.27
30800,13.47
1000,13.33
19000,13.13
10800,13.7
10000,14.53
22600,14.54
20000,14.18
3600,14.07
15200,13.79
15300,13.79
37800,13.57
12200,13.63
3900,13.47
57200,12.74
21800,12.23
800,11.93
10200,12.33
12600,12.08
10600,12.67
5200,12.47
400,12.33
5100,12.95
2700,12.93
2700,12.67
5200,12
11700,12
2800,12.13
300,12.39
4000,12.47
6900,12.47
12800,10.97
6800,11.06
4200,11.27
1200,11.38
600,11.33
600,11.35
400,11.27
4600,11.93
1200,11.93
25800,12.27
11100,11.47
32200,10.67
1000,10.6
6200,10.11
0,10.11
1200,9.8
0,9.8
1500,9.8
3600,9.33
7600,9.2
200,9.13
2000,9.47
2000,9.67
16000,9.33
0,9.33
9200,9.4
1000,9.33
1400,9.1
1200,8.93
1400,8.77
1600,8.47
0,8.47
800,8.5
9300,8.21
400,8
1000,8.2
17200,8.2
6800,7.61
5100,7.4
300,7.4
6800,7.33
2100,6.9
0,6.9
800,7.17
3200,7.49
2600,7.49
800,7.67
5400,8.57
16400,8.47
4200,8.67
17800,8.77
11400,9.51
1600,9.19
800,9.15
1800,9.03
1400,8.54
1500,8.54
400,8.4
600,8.49
2700,9
300,9.07
1200,9.03
1000,8.7
1600,8.83
1500,8.77
2600,8.87
1200,8.55
200,8.8
1200,9.07
7000,9.03
45400,9.13
2200,8.8
0,8.8
3300,8.67
1200,8.77
1000,8.77
3600,8.93
0,8.93
2400,8.97
10800,9.59
6300,9.51
300,9.72
1200,9.6
2000,9.55
400,9.49
0,9.49
2700,9.51
1200,9.67
0,9.67
900,9.83
1800,10
300,9.98
0,9.98
75900,9.83
400,9.77
1500,9.73
300,9.6
1800,9.35
400,9.35
1400,9.07
600,9.2
4800,9.01
3600,9.47
2800,9.85
3900,10.25
1500,10.53
1200,10.53
21300,10.92
1500,10.8
3900,10.5
6000,10.13
2700,10.34
5100,10.19
1200,10.27
4200,10.32
600,10.23
1800,10.23
0,10.23
400,10.13
200,10.07
4000,10.25
5400,10.56
8700,10.97
4600,10.27
300,10.13
1000,10.4
200,10.27
6200,10.23
400,10.13
0,10.13
1500,10.25
800,10.14
1400,10.05
3900,9.87
1200,9.67
900,9.76
400,9.55
4000,9.44
3900,9.03
2600,9.27
1600,9.2
6900,8.8
200,8.79
600,8.73
200,8.7
2100,8.56
11400,8.73
3200,8.51
900,8.73
800,8.73
900,8.8
900,9.06
2200,9.23
2000,9.59
1200,9.03
2700,8.87
0,8.87
3300,8.71
1500,8.62
16200,8.03
2200,7.37
2700,7.69
2100,7.89
1800,7.88
10400,7.69
3600,7.57
400,7.43
200,7.5
4800,7.93
16000,7.63
21400,8.03
2100,7.67
10500,7.47
51400,7.79
36800,7
135300,6.65
14100,6.65
21600,6.51
28500,6.91
23400,7.33
31500,7.07
3000,6.97
16800,7.57
38100,8
51800,7.77
18900,7.34
1600,7.27
2600,7.28
18900,7.87
13400,7.73
3800,7.71
16200,7.87
33400,7.67
36400,7.8
7800,7.81
2400,8.07
44400,8.53
47800,8.7
26100,9.09
44800,8.67
38200,8.49
5200,8.79
27800,8.84
21800,8.69
2600,8.92
27900,8.67
23200,8.55
6600,8.66
2800,8.74
24000,8.87
27600,8.9
48300,9.37
47400,9.77
10200,9.71
2800,9.57
33200,9.51
36200,9.83
34400,9.47
16400,9.52
7500,9.27
25400,9.02
8400,9.05
25600,9.13
3900,8.9
0,8.9
0,8.9
17400,8.93
8600,9.57
22600,10.17
20000,10
10500,9.5
9300,10.17
4600,10.27
7000,9.87
12300,9.82
13500,9.92
9600,9.9
8800,9.73
10800,9.43
7000,9.63
8100,9.57
8800,9.91
4600,9.9
600,9.73
5100,9.9
11400,10
30800,10.33
3200,10.33
9600,10.12
4200,9.87
4800,9.93
2200,10.17
51300,10.93
6300,11.03
5700,11.18
3900,11.15
12900,11.13
5600,10.87
11700,10.7
7400,10.87
8000,10.9
1600,10.86
1800,10.45
18200,10.27
6200,10.12
21300,10.79
32000,11.93
22200,12.23
9600,11.9
20600,11.78
2100,11.47
12000,11.12
18000,10.6
12400,11.1
3300,11.1
5100,10.77
2700,11.03
4000,11.19
10800,10.99
19600,10.73
10800,10.42
9400,10.75
82600,11.6
248400,11.34
166500,11.35
29800,11.57
4800,11.5
4200,11.27
18600,11.59
26000,11.86
5200,11.78
5100,11.57
20600,11.35
84900,12.13
69400,11.83
24300,11.81
39800,11.77
1200,11.43
17800,11.99
24400,11.93
120400,12.39
19600,12.2
21000,12.05
18800,11.68
15200,11.87
33900,12.19
24200,12.2
12400,12.27
10400,12.56
7500,12.84
79600,13.77
44700,13.6
15900,13.29
6000,13.2
21400,13.33
44700,12.97
15000,12.77
6200,13.07
15400,13.26
12900,13.15
34500,12.81
6300,12.67
11000,12.19
27400,11.65
14000,11.77
9400,11.93
2600,12.17
41100,12.13
15300,12.81
15300,12.99
91600,13.73
17800,13.36
11200,13.09
6300,12.87
5800,13.06
96800,13.13
44800,13.34
82200,14.58
40600,14.95
127500,13.9
50000,14.34
35100,13.94
12600,14.1
11000,14.23
15900,14.39
12400,14.5
20000,14.9
37000,14.83
47600,14.41
34600,14.13
13400,14.23
126800,15.67
251400,15.61
55600,14.9
93900,14.93
34200,15.31
26200,14.75
28800,15.03
28200,15.49
138600,15.52
22400,15.75
35400,15.23
65100,16.37
27000,16.69
11000,16.57
14200,16.7
24300,16.22
20200,15.81
59000,14.92
0,14.92
0,14.92
71100,13.94
47000,14.63
51900,14.55
54000,15.23
19200,15.6
74800,16.57
12000,16.4
12400,16.64
9000,16.65
29700,17.52
84800,17.89
49600,18.57
15600,18.27
53400,19.82
28400,19.03
46600,18.85
8400,18.65
14000,18.89
15600,18.6
11400,18.87
29700,18.6
45400,17.87
16500,17.67
10600,17.59
13800,17.03
12900,16.53
7400,16.33
63900,16.31
22600,17.59
19000,16.77
83800,16.57
15200,16.73
6600,16.56
6000,16.9
29600,15.57
34400,16.04
17000,16.04
21200,15.95
23800,15.63
131700,14.73
64500,15.28
39800,14.67
44400,14.58
11100,14.83
26800,15.19
37200,15.57
39300,16.07
0,16.07
35600,16.4
39600,14.92
35200,14.49
16000,14.6
51300,15.44
39200,14.93
31800,14.27
29100,14.57
33000,15.33
45800,15.07
52600,14.68
61800,15.35
30200,15.19
28000,14.31
17400,14.13
13600,14.24
47200,15
9200,14.42
32000,13.99
7400,13.77
31800,12.43
4600,12.94
28500,12.5
55400,12.23
34800,11.45
21400,11.11
15600,11.46
14100,11.17
13800,11.29
10400,11.67
11700,12.37
8200,12.59
22500,12.4
37200,13.07
67600,13.59
8000,13.15
10000,13.39
5400,13.07
5700,13.24
22200,13.87
9200,14.12
6200,13.63
33300,13.93
10600,13.13
18800,13.27
61200,12.77
21600,12.19
15300,12.07
43500,11.58
18200,11.77
19000,12.07
26800,12.52
17800,12.53
9400,12.32
12200,12.73
32800,13.07
14200,12.95
8600,13.12
41400,13.34
15800,13.36
19000,12.7
8800,12.44
2100,12.34
1500,12.27
8100,12.17
13200,12.19
7800,12.41
22200,12.72
6000,12.69
5100,12.83
4400,12.58
1200,12.43
1800,12.21
23800,11.85
26000,11.68
15600,11.69
15900,11.48
29700,11.11
16000,11.03
10800,11.39
9300,11.2
49400,10.81
13600,11
5000,11.08
4000,11.04
3300,10.85
16800,11.01
14100,11.26
14100,11.11
10800,11.15
9900,11.37
9300,11.5
3400,11.47
20600,11.78
20700,12.16
17200,12.08
15600,11.69
2100,11.57
0,11.57
6900,11.85
13800,11.8
3900,11.58
7500,11.81
39300,11.51
8000,11.79
3300,11.83
3600,11.97
3600,11.77
7000,11.51
11000,12.19
15200,12.53
9000,12.4
10400,12.34
7500,12
7200,12.13
13200,12.12
10500,12.02
9200,11.85
9200,11.75
13400,12.25
21300,12.67
59600,12.96
18600,12.32
3300,12.31
5800,12.02
20700,11.77
27300,11.61
23200,11.37
10400,11.41
10500,11.27
9200,11.63
8700,11.57
4400,11.52
14400,11.46
11700,11.39
11000,11.37
11200,11.2
17600,11.35
64600,11.33
32700,11.56
10800,11.59
12000,11.65
8800,11.82
19500,11.54
3900,11.67
7600,11.93
8700,12
24900,12.16
85400,12.71
21800,13.33
33600,14.09
78800,15.12
24300,14.32
29800,14.24
35100,14.73
17400,14.4
9300,14.37
18900,14.53
22400,14.71
19200,14.17
46200,14.46
171800,13.85
30300,13.97
10000,13.88
11000,13.97
31800,13.95
18800,13.61
18400,13.42
6400,13.42
16800,13.41
5400,13.41
8200,13.33
10400,13.4
21000,13.61
12900,13.79
6800,13.6
9900,13.75
6000,13.71
7400,13.63
31500,13.62
14800,13.51
24800,13.44
53700,13.31
15200,13.24
23600,13.24
22200,12.98
143800,12.77
41000,12.71
13200,12.44
17700,12.49
12600,12.12
24900,12.06
12900,12.15
23800,11.88
19200,11.95
9200,11.8
4600,11.8
16600,11.55
12900,11.59
20700,11.49
13400,11.75
15300,11.9
33000,12.01
16400,12.17
11000,12.12
8700,12.37
4500,12.27
5700,12.27
12300,12.27
5800,12.12
30000,12.03
10200,12.03
8800,12.29
5600,12.19
6600,12.4
8600,12.39
9300,12.28
3900,12.13
9400,12.09
7400,12.17
5000,12.22
4800,12.22
9400,12.08
7000,12.18
14100,12.22
11000,12.23
7200,12.23
4800,11.98
7000,11.77
15400,11.81
5000,11.73
6400,11.83
4600,11.83
32100,11.6
9000,11.43
5800,11.67
14800,11.41
5400,11.57
4200,11.44
7800,11.39
600,11.43
4200,11.36
6200,11.11
4400,11.25
137600,11.03
3400,10.97
22000,10.71
3800,10.87
3300,10.86
10800,11.05
36300,11.23
3000,11.25
12300,11.33
55400,11.17
19800,10.87
8400,10.68
900,10.77
8800,10.75
31500,10.22
28600,10.03
3800,10.09
8400,10
11600,9.81
38600,10.43
19600,10.37
35800,11.21
8600,11.17
7800,11.18
6600,11.07
1600,11.01
4200,11
10500,11.08
11200,11.01
8000,11.07
21600,11.22
43500,11.37
2600,11.53
3800,11.28
3800,11.13
400,11.22
4400,11.26
4200,11.04
11600,11.13
3400,10.88
10800,10.97
9200,11.13
7200,11.09
1000,11.01
6900,11
400,10.93
3000,10.88
2600,11.01
3800,10.99
3400,10.94
36300,11.23
5100,11.23
1600,11.23
6800,11.1
5000,11.25
2000,11.21
3400,11
1800,11.15
3300,11.11
4600,11.11
3300,11.07
16200,11.13
2700,11.07
134000,11.17
12900,10.97
25600,11.13
16400,10.93
48300,10.19
169200,9.33
38400,9.39
25200,9.4
34800,9.35
17000,9.33
27200,9.29
9300,9.34
17400,9.51
35800,10.17
8700,10.26
153400,10.91
18600,10.75
4400,10.59
30400,10.23
24900,9.9
9200,10
6600,10
21200,9.9
7400,9.97
5400,9.94
3200,9.82
4400,9.77
4200,10.03
16000,10.01
16600,10.01
2000,9.97
11200,9.93
2600,9.95
4500,9.72
5000,9.91
5200,9.79
10800,9.82
6300,9.68
8100,9.53
7000,9.5
7200,9.4
4400,9.33
24600,9.16
11100,9.14
9200,9.4
16200,9.28
17800,9.26
14100,9.33
8800,9.34
1000,9.35
11000,9.33
7800,9.43
4000,9.49
5000,9.39
6800,9.23
8000,9.45
8700,9.33
5200,9.32
3600,9.28
1000,9.4
7800,9.37
11200,9.42
10000,9.49
6600,9.3
19400,9.51
7000,9.57
15800,9.63
8100,9.85
2600,9.75
36200,10
16800,9.65
4600,9.56
3300,9.56
9800,9.3
3600,9.48
7000,9.35
3900,9.17
6200,9.13
9600,9.34
7400,9.11
36600,8.9
21600,8.75
47100,8.32
11000,8.03
4000,7.99
12200,8.45
9900,8.74
7000,8.6
17800,8.81
3000,8.81
4800,8.7
11600,8.84
8400,8.97
7500,8.87
9900,9.04
23000,9.6
49400,9.74
6200,9.53
5700,9.7
31000,9.89
21200,9.68
10600,9.92
97400,9.44
32100,9.67
900,9.67
31600,9.73
9300,9.63
7000,9.64
20400,10
23400,10.29
29200,10.13
17200,9.84
3900,9.81
1800,9.73
7600,9.69
11800,9.61
1000,9.58
19400,9.38
9300,9.25
10800,9.39
17200,9.57
8400,9.5
5400,9.43
6900,9.28
12200,9.33
7800,9.5
20400,9.32
14000,9.47
6800,9.47
5000,9.33
18800,9.47
14600,9.8
20100,9.98
26100,10.03
13800,10.19
9600,10.14
15800,10.04
5600,10.03
22400,9.59
7600,9.59
8400,9.83
31400,9.49
8700,9.61
7400,9.61
6800,9.71
9300,9.74
12900,9.83
8800,9.82
11800,9.74
5700,9.7
43800,9.37
5600,9.58
6300,9.73
13200,9.57
5800,9.73
24900,10
11800,9.79
7500,9.65
12800,9.96
37000,10.32
21200,10.55
10000,10.5
7800,10.15
30300,10.46
8700,10.43
3800,10.27
13600,10.23
4600,9.89
14200,10.12
23700,10.52
17400,10.39
14000,10.18
15000,9.9
8600,9.93
12000,10.08
9000,10.07
13800,10.19
13000,10.03
12800,10.23
43400,10.37
5000,10.35
14600,10.21
22500,10.02
10600,10.09
23000,9.79
14400,9.97
7400,10
15600,9.77
43500,9.96
61000,9.56
44400,9.59
28600,9.59
15800,9.75
36000,9.82
25600,9.97
25600,9.78
31800,9.74
30900,9.47
19200,9.61
8700,9.66
21900,9.66
37200,9.93
22600,9.49
24000,9.23
14000,9.17
50700,9.11
45800,8.99
24200,8.95
43200,8.81
15600,8.85
9900,8.78
37600,8.63
3600,8.78
19400,8.85
8100,8.91
30900,9.03
38700,8.97
40500,8.87
21300,8.55
33000,8.59
36200,8.66
40400,8.95
32000,8.81
13000,8.89
